Reviews,Sentiment
"Are you our of your mind? We haven't shared any notification, instead it was shared by some of the page members.",0
what is this are u our of ur mind???bhai nashy main tum khud hoty ho federal govt employyes ki up gradation ki khabr tumhary page sy hooi. ab tum mukr rhy ho.,0
agr tumhary paas shi news na ho to FB pi emloyees k samny hero bnny kia zroort hai. aur confirm khbr do gay to ap pr koi ghusa ni kry ga. kisi ko block kr deny kam ni chalta bhai. yai kbootr wali chal hi jesy woh billy ki dekh kr ankh bnd ker leta hai,0
Employee upgradation is page pr kbi disinformatin de gi to batao bhai. apni ghlti pr b doosrko ko kosty ho ap??,0
chore b khud ho ure shore b krty ho,0
ure bus,0
Employees sy request hai k sirf ure sirf  ki post pai hee believe karin.,0
"Asal main people furestated hin jb employees k nhi suni ja rhi. maslan reguarized , upgradation, time schale etc koi b isshu govt hl krny pi nhi a rhi. to employees larny pai a jaty hai laken larai main us ka intakhab bilcul be shi nhi aps main larna yai ure ziada nuqsan deh hai.",0
are u agree??? plz reply?? hamin govt of Pakistan/ Sindh ko tough time dena ho ga na k 1 doosry ko.,0
thanks for informationm,0
wrong information deny waly bhaio ko Allah hadiat dy.,0
", , , , , , ,  Mbrk ho",0
Peshawer hai yara ..,0
", ,",0
data entry operators ka huwa hai?,0
Kia aco ki upgradation ho gai?,0
data entry operators ka huwa hai?,0
Welcome bai bohot dino bad page par aya hooooo,0
Kaha gaye tayyyyy,0
Inshallah ab KPK ki tarz par hoga,0
Federal govt employees to wesy b so rhy hain. shaid un ko up-gradation ki zroort hee nhi. ure na hee time scale promotion ki.,0
how it will b confirmed,0
certify anyone plz,0
Soon InShalllah,0
update plz,0
is it certified or not yet,0
when soon will come about certification of this news,0
Iss News ka Source kia hay.,0
Summary abi tak amend nahi howa,0
is it true......,0
must,0
Jab tak ishaq dar ha taab tak khush nahi hosakta.,0
"CAN YOURSELF MAKE IT CLEAR:-THE SUMMARY AVAILABLE AT SITE, APPROVED BY WORTHY PRIME MINISTER IS DIFFERENT THEN PUNJAB & KPK GOVT WHICH IS:-FEDERAL LDC BPS-07 TO 09 (PUNJAB & KPK BPS-07 TO 11)UDC BPS-09 TO 11 (PUNJAB & KPK BPS-09 TO 14)ASSISTANT BPS-14 TO 15 (PUNJAB & KPK BPS-14 TO 16)SUPERINTENDENT BPS-15-16 (PB & KPK BPS-15 TO 17)WHY THIS DISCRIMINATION, PLS TAKE THIS ISSUE, IF NOT TAKEN YET",0
bhai yai bilcul clear hai k PM Sahb ny jo summry approved ki hai woh isi tarh hai jesy ap ny mention kia hai ure yai hamin qatan qabool nhi hm as per KPK/Punjab up-gradation chhcty hain. ure is silsly main Rawalpindi main itajaj hooa jis main media ki teemain bhi aii hooi thee us ki post main ny share ki hain ure ap ki numaina tanzeem Apca For All Gevernment  struggle kr rhi hai.,0
"THANKS, I PRAY TO ALMIGHTY ALLAH THAT HE MAY HELP U & GIVE SUCCESS",0
Why 4 Categories of Official Staff Up-Graded in Punjab we demanding from Government to Up-Grade Clerical and Non-Clerical Official staff,0
"congratus to , ALL PUNJAB GOVT EMPLOYEES",0
bilcul durst bhai Inshallah tamam employees k itahad sy esa zroor hoga.,0
In haram khoron ny na merit dekha na taleem apny har baap beti ko bharty kr liya or hm kae saloon sy waheen bethy he koi promotion nai or ye kamina khud meter reader sy mna bn gya,0
Hummmmmm,0
Yaar aap ab sirf behas karna chahty ho or aap k paas koi daleel nahi he....,0
", ,",0
", , , Apca Pakistan",0
Allah tala Nay Chief justic ko hadait day. ure bajay k woh Nawaz Sharif/Shahbaz sharif k batay hooy rasty pai chaly Allah usy merit pai chlny ki to feeq day.,0
", , , ,  please do something for these people.",0
"sir Punjab main up-gradation ka notification ho gia, is pr mubarkbad, laken doosri tarf Khursheed shah ki committee ny tqreeban 1 lac employees ko regualr kia tha un ko niklany ki tayari ho rhi hai plz un k liy kuch karin.",0
We condemned,0
shameeeeeeeeeeeeeee on Supreme Court.,0
"SHAME SHAME , UN LOGO PR JO LOGO KA ROZGAR CHEENA CHAHTY HAIN.",0
Nawaz Sharif/Shahbaz Sharif Supreme Cort k judjo k kanday pai rakh kr hee goli marain gay Employees ko. mojooda tamaam judgues Ch. Iftakhar ki baqiat hain . URE Ch. nawaz sharif ki pithoo ny nawaz ny hee un ko bahal krwaya tha. isi liy yai apny aqa ki har bat ko manty hain.,0
shameful remaks of CHEEP JUSTICE ABOUT EMPLOYEES,0
Allah tala in logo ko meret pai faisaly krny ki tofeeq day ure yai log Nawaz shrif ki unglio k ishary pai tachna chore dain.,0
Allah tala Noon leage ki govt.ko hadait day (Ameen),0
2018 main shaid working complete ho jay kiok election ka sal hai.,0
shaaaaaaaaaaaaaaaaame on Punjab gOVT. & also Federal govt. PTI Zinda bad,0
may be,0
", , Employees Platform, APCA Khyber Pakhtunkhwa Official , l",0
"Yai sab sy ahm case hain. , ure is sy related tamam tanzeemo ko chaiy k woh yai issue Hakoomti ewano k samny rakhin.",0
yes employees ki regularizaton sb sy ahm case hai.,0
", Apca Pakistan Sindh,",0
"you should provide evidence and basis before blaming someone. APCA Pakistan is awake, struggling for each and every demand of the government employees and protesting on the roads even in harsh weather conditions, while people like you are sleeping in your homes and just confusing others with your baseless statements.Open your eyes and embrace the reality please!",0
"in ko waqai shram ani chaiy yai batain k yai log Assistant, UDC, LDC k upgradation waly case sy kb dastbardar hooy??? ya us k liy kuch kia?????",0
Mera cheeni meeni....,0
Amma type larkiyan,0
Aho....bahu xada saggi hogai ab,0
Bhai to zinda bhi army ki wajah se hai Jo aaj Facebook PE use kar raha hai na,0
Duniya mein ajjj tak koi country army k under progress nhi kr ski..or na kr skti..Jahan army officer ka miyar ya ho k ziada intelligent ho to nhi rakhty ,0
Hamari awam ka paisa khaarahy h ye log to ha mulk k bacho or MA bap ka paisa jaraha h,0
hehehehe gud answer,0
LNG ka paisa zindabad,0
"Admin, I am not supporter of PMLN. But ye Barat ki Pictures hain. Barat ka sara kharcha Larki ka baap karta hai. Jitna Allah ne usy diya hoga utna us ne kiya hoga... Kindly Walima ki Pictures b share karein ta k us pe Tabsara ho sakey.",0
Wo Middle or Lower Class me hota hai..Larkay walay Jo Jewellery banate hain wo Walima me hi pehnate hain.,0
Point bro,0
Naz Mubashir apki shadi me kitna kharcha hwa tha ? Usko aj ki Mehngai k sath 4x times Multiple kr lein... Is larki ki shadi ka Estimate mil jayega apko ,0
"Oh come on ..Aik aisi shadi jis main family ke illawa koi b shamil nahi thaa wahan Apne 18 lac ka lehnga or jimmy Cho ke heels b dekh lain ..lolOr please is gareeb awam ke paise wali logic se nikal jae ..Dunia main or b loag designer wear Lete Han .sab Ap jesi gareeb Awam ka paisa nahi Lete ..Kisi ki Apni mehnat bhi ha ..In short"" Mehnat kar ,hasad Na kar """,0
Lagta ha ap tax pay ni krti,0
Mhnt kr k e to PIA KO 3RD class bnaya or apni Air blue laya..yhi to ki thi mhnt usny ,0
Or dosri bat ye barat ki pix hain lrki ka bap beurucrate hai na k koi pmln ka leader jo tmhy taklif horhi hai.. walima ki bat kro jo p.m ny bht sadgi sy ki... Such krwa hota hai hai na?????,0
Everything on Barat is the girls families responsibility. Every damn rich family does more than this. Do you go and demand ever that are they paying taxes or looting people?,0
"Army officers k lea sari Zindagi hospitalisation free ..Zameen 2,300 ekar...Land crosiers pay bachy school jty..Wo b hnry pasay hty jnb",0
Uska baap b bussinessman hai. Baat ye hai k jo hamare yahan okaat se ziada shadiyon par kharch kia jata hai us par kuch likhen aap.. ,0
Aik bnda idr army k khilaf bolra uski baton se esa lgta h k usko army ne reject krdia tha esliy dil ki bhras pages py nikalta h ab Army na ho na to bchy tmhry nawaz shareef mulk ko girvi rkh k bhag jy..,0
We already know that betrayal shahid khakan abbasi is running air blue airline...thats totally a cheat,0
Oh Bahi pM sahab k bap k pass itna pesa tha jitna abhi hamary mulk k pass b nahi hyy ...Wo pm abhi bany hain magr pesa unky pass boht Purana hy.,0
5 lac??Toba 1000 m bhi bure ..18 lac ka dress le rhi thi to kch or hi le leti dhanka,0
"Excuse me ! Jimmy choo shoes r not more than 75,000 PKR . Pehlay sahi info tou lo phir criticize kerna kisi ko. ",0
News channels were like nihayat sadgi say shadi hui... hell,0
"Is waqt facebooke pe sb se trending search word ""Jimmy Choo**""",0
Yes that what the point is,0
Sae kh re ho ,0
Yai daikh  one dish khanaa hahah,0
ye tu tum ho Yara.  look at her. ,0
Yar me nae hu but really looks like my twinie,0
Pakistan waalo k paas itna bhi paisa hota h?,0
just so u know ,0
Ya b bta do jota chupai ktni mili apko ..akhir bhn di tmny apni unhy,0
Beautiful shoes ,0
Awam ka paisa bechare awam ,0
Ppl will still vote for Nooni toons.:/.,0
itnaay lakh laga k b konsa sawad ki lag rai ha,0
leaders are truely fake,0
#khursandbayarali see this#tahirmehmood see this,0
Awam fool ban gaii thi k ye bahut seedhay hain jalebi ki trha ,0
looters,0
Jana to qabar me hi h,0
admine gona mad .............,0
Hahahahah,0
In Elite class. Its normal. Boi. Go ahead. Give space to everyone.,0
Ye phly s ameer hai... Ab pm bnkr ni hua..,0
                  ,0
aaj to khawateen ka din hy ,0
Bashak,0
 ,0
Beshak...its no doubt....,0
 ,0
Subhan Allah Subhan AllahMasha Allah Masha Allah,0
   ,0
Side roll ka liye.,0
What a thought,0
Well said!,0
Niyc,0
Begharat media k pass koi or khabar hi nai Hy. Irfan Khan say bhar or b chezy hay is Pakistan main. Shame on you guys,0
Hmmmm,0
Same same... No words,0
Ahhahhahahhahahahahahahah irfan khan ki tweet prhlo jahilo,0
  ,0
  ,0
Mula karam keryn,0
Beautiful,0
Nice,0
Nice,0
Express Nice picBotter  Arshid Nizame-=[ Onlybot_Top ]=-,0
Hmmm,0
           ,0
No,0
          ,0
Secret message to nawaz sharif lol ,0
Aik maheenay baad khuwaja asif ko bayron e mulk ilaj k liay bhejnay ki tayari    bata  aisai hoga?,0
Express Beautiful PicBotter  Huma Khan-=[ Onlybot_Top ]=-,0
                       ...,0
Gd,0
Ye kaisay insan hay Court nay manaa kiya hay magar pir bhi Senate may mudakhilat kar raha hy,0
Nice,0
Express awesome PicBotter  Huma Khan-=[ Onlybot_Top ]=-,0
"Pak men curruption ko benaqab kia...pak qoum ko jaga dia, thankx khan shb,aj jb b news sunta hun bary bary dako ko jb dkhta hun to andaza lag jata he k zardari aor nawaz ne apni barian azma k pak ko bht loota",0
Every week new alzamLanat tery shakal per,0
             ...       .....,0
Begarat zani lower middle class killerBagaret bini galla ma do numberi jazFree facilities enjoy jazAwam middle class or lower middle class ko chand billion ki subsidy haramOr corruptionJee oh zahi nashai jee,0
And what about multan metro running empty,0
Tu ny kouch banya nahi us k bani cheezoun par khssary batata ha. Log hi bawakof hain. Eak tu seeana rh geya pakistan me,0
jitna nam shabazshreef or nwaz ka leta he itna Allah ka ly lia kro to jant mn chla jy tu,0
          ,0
Express awesome PicBotter  Huma Khan-=[ Onlybot_Top ]=-,0
Or aap peshawar ki metro 25 ki bajaye 60 arab ma .....,0
Dasso yar aa ja k Metro milti hai tanqeed krny ko,0
Lant imran khahn ko,0
"RO,IMRAN,RO",0
Farag insan niazi khan,0
      ,0
Begherat insan,0
Ri8 khan sahab,0
Nyx,0
               ,0
Aur Express walo k Neend kharab!,0
Very beautiful pretty. Diplomatic picture,0
Kutty k bacho yeh b koi khabar hai,0
Wot was the condition??,0
afsoss he Multan,0
What a match well played quetta gladiators ,0
        ,0
Bra dil ha multan walo ka,0
Sultan multan final jeti gi inshallah.,0
Koi bat nhe ak muqa dea wsy bhi Multan Sultan top pr hai.,0
Well playd sultan,0
Krachi kings ko chahey Multan Sultan ko hlqa na lay.,0
       ,0
inshallah final Multan jeete gi,0
Faysla awam ki adalat kary gi,0
   ,0
CONGRATS QUETTA WELL DONE,0
Well done Quetta Gladiators,0
very well played by galdir Q,0
Hahahahaahha,0
Quetta khan,0
         ,0
Waqi,0
:                                                                                                                                                                   ,0
Repeated news,0
is't true?,0
"xo it'x dipela kakar :( , xlow clapx for exprexx newx !",0
Well come to Islam god bless you dear,0
 ,0
     ,0
  ,0
fake news,0
    ,0
Very nice g,0
Weldone.,0
Congrats,0
Zaberdust beautifull,0
Film mein ?,0
Welcome,0
 !                                ,0
                       ,0
                 ,0
ajao ji sari jhoti batain le kr,0
Well come,0
c,0
                                  ,0
                                                              ,0
                      ,0
hahaha,0
                    ,0
                                                                                            ,0
                              ,0
Matlab next senate chairman farhat babar ?,0
                            ,0
Nawaz Sharif ZINDABAD,0
geo sher hosla mat harna geo jamhoriat geo pakistan,0
               ,0
   ,0
darbari,0
       ,0
    ,0
    ,0
"Zardari, the guru ",0
Koi k isny kal bola tha shame on Zardari,0
Traitor,0
ye to hona hi tha,0
       ,0
Begert Gardari kuta Niazi zahudi,0
        ,0
Is sa saff ho gya k agla mohra zardari ha,0
Right,0
Right,0
Beshk,0
 ,0
 ,0
beshk,0
Subhn Allah,0
        ,0
Beshaq,0
 ,0
Right,0
Yes,0
                                          ,0
                                       ,0
                                          ,0
                                 ,0
                                 ,0
Worst airline in the world PIA,0
       ,0
Hahaha,0
Ap bharti ho jae,0
Ap ko laga dhy,0
   ,0
Par kasay kiya waja bni,0
Bahar ka nahi baghirti Ka jashan,0
don't happy it's include in your ticket price .,0
    ..    ,0
Choor Han sub,0
nice0,0
   ,0
3496336320,0
Nice,0
   ,0
Nice g,0
Nice,0
I want to do this once in my life....,0
Beautyful,0
Nice,0
Thanks a lot k aap ny yeh huner zinda rkha,0
Subha InshaAllah rasheed k pass !! ,0
GreatBeautiful,0
Fantastic work ,0
Fantastic,0
  ,0
MashAllha,0
BHT khobsort,0
Nice,0
Nice,0
Nice,0
nice,0
Nice,0
Amazing,0
Nice,0
That's true.. ,0
Samina its true,0
        ..,0
Hmmm,0
Definetly,0
its true,0
Its true,0
Sach,0
But y,0
Admin mention which. Brand plx,0
Please mention the name of brands,0
zardari ko election men flying kiss hi naseeb hogi kisi khusry ki ppp will no more in Sha Allah,0
            ,0
Express News :* Auto Comment By  Kamran Lara ,0
           ,0
  ,0
        ,0
meer zafar ulha jamale ch,0
                     ,0
             (  )  ,0
     ,0
     ,0
Kia zmana ah gya ha k cheif justice pochta ha kia vo beghert ha,0
Dear Support Bol news,0
              ,0
Begrt log in ki he news dna,0
Hello hi,0
     ,0
(       ) 1.  2007                                                                 2.    2008           9  .                 .3.                           .4.                                     .                                        .                                  .5.   2013                            .6.                                 .7.  2013                                                 .             .8.                            .9.         2013                          .              .       .10.                               .11.   2018                                     .                     .       .               .12.      33      20             .                  .       .13.                   .       ....                 .             .     ..          .                 .   ,0
               ,0
     ,0
Jiye bhutto,0
Hamari awaz adalaty uzma tak poncha a plzz,0
Yes,0
nice,0
                                                     23  1940        78                           #   #                                ,0
Thanks god,0
          ,0
PakArmyzindabaad,0
Armi zendabad,0
   ,0
   ,0
Moving 420. ?,0
Dunya nhi manta,0
    '  '    /                ''  ''    ,0
            80%                                #_ ,0
Mulk dushman bethay hain zaleel kernay pak ko. Ab tou zidd hai Nawaz Shareef :),0
Ma sha Allah,0
Goooood,0
Mashallah,0
Masha Allah,0
   ,0
Masha ALLAH,0
Masha ALLAH,0
MASHALLAH ..ALLAH PAK BURI NAZR SY BACHY,0
Mashallah,0
Weldon ,0
Gawadar kha hai,0
:),0
Well,0
nice,0
Gooooooooo imran Gooooooooo,0
MashahAllah.......!!,0
Masha allah,0
Mash Allah,0
Nyx,0
                 #StandUpPakistanForSyria,0
Laaaanat media pr,0
Nice,0
                                            ,0
               PTI           ,0
How can dismissedEx pm runs his partyIt's Contempt Of Supreme courtWhere's Cheif justice Saab?,0
jo foj aur adlia k against ho ga woh nawaz kotay ha hmaisha favorite ho ga,0
          ''  ''                ,0
           ,0
Hhhhhh Kia politics he paksitan me share karo,0
Nawaz Sharif zindabad,0
in ki siyasat pe yehi kaha ja sakta hai Zindabad,0
NRO,0
Pml n,0
Ppp,0
Bull dog s,0
Raza rabbani,0
    ,0
                                                       ,0
                                                  ,0
                                                                               !                      !                                                                                                                                                                                                                         !                                                                                                              .,0
                       ,0
                                 ,0
murshad ji ap apne qibla murshad ki end pe killing smile check krain zara,0
"hahaha,,,murshadana smile",0
                                                   ,0
Choor and Mafia Rules Pakistan,0
                                                ,0
                ,0
ye harrrami molvi ka Thoubraaaa dekho...2 aik nmbr k begrat or Dayyyyoooos hen,0
      ,0
        ,0
         . ...,0
      ,0
Bhutto tu zinda h us ko bna do,0
            ,0
Diesly ,0
          ,0
           ,0
ppp is almost to its end,0
Ghostaba with dus numbri. ...chardaree,0
Look at Molana  in corrupt logo k sath e rehty,0
Why this molvi is with evryone,0
Ya Allah is badmaash molve say Pakistan ko bacha lay,0
Diesel,0
2 choor ...,0
"sahab, raza rabani ne chaplosi jo nhi ki",0
Zardari bimari,0
Deeeezzzzalllll,0
To per diesel bana dy,0
 ,0
Lanate maluna tum per,0
Diesel,0
V bad,0
Choor,0
     ,0
diesel loooooooooota,0
Jo zardari ur nawaz chahty han woe hota ha,0
Vejzhs,0
Lant,0
Choooooooooooru ka toLa,0
Kameena zardari kotta.,0
dizal,0
Diesel Oamba,0
TuTU,0
          .                                    .  ,0
Express Beautiful PicBotter  Sohail Ahmed Chandio-=[ Onlybot_Top ]=-,0
               PTI           ,0
Aawww. Khusray patwaari. 21 MPA Baluchistan K Bikhe zardari se. Kachra tu PMLN Ka uthaya hai.Ab PPP aur PMLN Ka 2018 K general election Mai safayaaa hoga. #Inshallah,0
                  ,0
           ,0
   /                     ,0
Right,0
                              ,0
              - ,0
       ,0
Really feel sad.. most corrupt person will decide about Senate Chairmenship.... real curse...,0
                              ,0
                   ,0
                                     ,0
        ,0
                     ,0
Sallam gyz.... kesy hane sub.aj mera mode hai full tite... sub mery broker ae rabta krain or bharpur faida uthainnn.... (03016958700) ... txt krain ya calll. magar jaldi karain phir na kehna khabbar na howi. ,0
                ,0
Express I like this picBotter  Sohail Ahmed Chandio-=[ Onlybot_Top ]=-,0
  ,0
   ,0
cheetaaah,0
           ,0
33 seats lany k bad be Nawaz apny ap ko bachny k ley Chairman ke seat PPP ko da rha patwario kab aqal ay gae ap lo,0
Very well zardari sahab,0
           ,0
        20    5       -                                           -                   -   10                      -                -         -                 -             -          -,0
 ,0
..             ..   ..                        ..                         ..,0
          .                                    .  ,0
                                                                 ,0
                  ,0
         ,0
  pti                ,0
               ,0
.... .............,0
Pichoon,0
Ye jo bhi PTI main shamil ho rhy han en ky halqy he khtm ho gye han hahaha zara new constitutional amendments to dekho,0
"Raza you will lose your seat this time. First Q League, then PML N and now PTI. Opportunist ... ... Hahaha.",0
                                ,0
3rd umpire apnay ladlay ky liyay jo marzi kar ly milni 20 seats he hain.,0
                              ,0
Mian sahib don't worry you'll come back.,0
Y to hona tha aisy log her election sy phly prty bdlty hain,0
Raza what is your next destiny. after pti. Be a man not become ball.,0
Sallam gyz.... kesy hane sub.aj mera mode hai full tite... sub mery broker ae rabta krain or bharpur faida uthainnn.... (03016958700) ... txt krain ya calll. magar jaldi karain phir na kehna khabbar na howi. ,0
They join PTI but give vote to their parent party.,0
            ,0
Burnol laga lo patwari,0
               ,0
            ,0
Pmln zindabad,0
"Noon league is history, PTI is future",0
Raza hayat harajWell done,0
"  ,,   ,   ",0
Abi to party shuro hoye h,0
  ,0
Hun ahrram A,0
Go nawaz go,0
  ,0
Ko par wa nahi,0
New halqa bandion main en sahiban k halqy khtm ho chuky han,0
  ,0
Chotia hogeya ye b,0
Amendments dekho,0
Yeh bahut bra lota hy,0
Welcome,0
   ,0
     ,0
very nice,0
Raza hayat,0
Well come to you,0
Lotay,0
Kon,0
      ,0
Nice work,0
Hahaha,0
Bus dekh lay ,0
Rauf Now I get it. Karachi chalaney sey atey paisey sahi.,0
OMG kahan tag krdia mat kehna  THE GIRLS EXPLAINED IT SO WELL NAA.,0
Hahaha latnti,0
KASMEH…,0
tm hogi apny job interview main,0
Rahnde bahn mujhy tou lugta hai k tmhari job mery reference se lagay gi,0
Black skin people ki naturally beauty hoti hyn attractive hoty hyn inko kiun bigad diya ,0
Ye Intel wly copycat hen :p,0
"Wah! Case kro chalo :P

Aur company ki treat bhi do! :D",0
"Case py pesy lgen gy bht
Treat cancel :D",0
That’s what you guys say about your daughters ? Kia benga iska? And Niazi calling another Wuss ? Niazi ? Hahaha,0
2015 se he nawaz shareef ki zalalat hona start hui thi ,0
Hahah,0
phair de bhai phair de,0
Inshaallah,0
Aby shaikh main leke chalun g tujhe ,0
bass done tumhari birthday py..,0
Fifa mere birthday p? sahii baat haii ,0
"Anay wali tou tmhare hai, ye log kerenge aese ",0
saturday ko yeah scene on hai ,0
M legend ,0
Yes me too babe,0
Da talii..!! ,0
hahaha hm to dubyn gy sanam :-D tujhy b sath ly dubyn gy :-P,0
Apky jeeju ,0
Hahaha jejo nh jeeji :D,0
KasHhhh,0
Boht Taiz hy ap,0
Dare pora kru ab,0
Achaw name Azee likhna naw,0
Usman ,0
Buhahaha Achaw likho gi kl,0
Hina,0
Ek bar hi bina chashmay k le letay hain :D,0
haha asa hta h kya,0
Mry sth to nh hta u know ,0
Hahah,0
Girlfriend pr bhi ,0
Gla ,0
Nhi ch***,0
whe kr rha abi,0
Iski to baat hi nirali h ,0
Usko v lee a yhn  ,0
Me kitne arse s daikh ri. Mere sath aisa kch ni hua,0
mely baby ne thana thaya,0
HAahaha,0
Hahahahahah thannaa,0
Pehly tay ennu 2 4 glucose diyan botlan lawa dio ,0
Khud chahy shakal rikshy k bumper jesi ho....lrrki slim hni chahiey...wah...logic pakistani mundo ki,0
Ktniiii kamzooorrr h,0
Ohhh its 1:27am nd u r still single,0
Hahahahaha,0
Haha,0
mae bhi ,0
"Kahan sy atay hn yeh log ,",0
Bhai ap roty he rha kro,0
"Hahahah time to sleep now  , one of the best posts ",0
post ke ilawa bande ka bi soucha kro ,0
Ji kya ? ,0
Kuch nahi bus yunhe ,0
Isi post ka wait tha ,0
haha,0
Lol ,0
Find some new one ,0
Any suggestion?,0
Try something new,0
This is what im asking for... what u want me to post except this ...,0
U are the entertainer I guess....,0
Hahaahah,0
sbi pighal jaty h yhan,0
All ,0
Hahahaha masi kn,0
Tum .. or Kon ,0
Sheeda Actor ,0
Actor ,0
Ahmad shahzad actor,0
BuahhhhahhahahhahahahahEk ye line maze ki heOr ek ye k its 00:12 AM and m still single buahhahahha lolPehla bnda hw jo kehta rate or die ,0
Hahahha,0
Not 10?,0
Nahi ,0
Die,0
Marna behtr hae,0
Same . na puchoo :D,0
Allah kry ghongat k neechy se Zaid Ali niklay ,0
Ameen,0
sum ameen,0
Hahaahahahahaha,0
I think April fool hoga ,0
ahha Aisa he hoga,0
i think so,0
Fake,0
Hainnnnnn ye KB hova ....is it prank or real???,0
Hahahahaha,0
When you can't find a girl and get married to a dubbata and lehnga... :D,0
Chintuuuu,0
is it ture?mtlb ye bhiiiiiiiii gaya,0
Chalo kher hai . konsa usnay mujhay purpose krna tha.:/,0
Who is he,0
Fake..,0
yar this is my most favourite pic (Oppa Lee Jong-Suk ) and I bet tumhari gallery mei b tumhari fav pic isi ki ho gi ,0
Mere pas videos hain ost wgera ki iski ,0
Chess khl ri ti islie ,0
 mind game,0
Scrolling,0
same bro,0
Yup boring ...,0
Ji btaye ,0
Tumari shadi phupo k betay Se ho gi next year,0
Pap ki koi muu bholi behan tu hogi Na,0
 koi b ni,0
Pir tum kunarai he raho gi,0
 awwww apki prediction wrng h baba ji,0
Baba ji moun m khak...,0
Tumari shadi isi saal hogi ... out of family moti,0
Out of family mnzur but out of cast Ni,0
Yup ,0
Butt khatay bhot hain ,0
ALHAMDOLILLAH,0
Wth ,0
Btao g,0
3 saal baad hogi tumari.. czn se,0
Lazmi nai uni jao .... aj kal school m bacho Ki b shadi ho jati,0
Hahah ok g,0
Hahahhaha,0
Tum shadi shuda ho i think,0
Ye kaisa maZak Thaa waisay,0
Mayri to Abhi mangni b Nhi Hui,0
Bye bye ,0
aja baba g k ps,0
Main Aisa wesa baba nai hon ,0
btao bhai tars gya suny ky liye ky kb hogi shadi,0
Dil ki baat bol di last line my,0
Kis se,0
Larky se,0
BtAoo..,0
Aik chicken karai mutton karai.... ice cream .. dhood soda....,0
Tumari tu already ho chuki ha shadi,0
Wrong,0
Tek ha wrong nai,0
bulaya bh nh dashh ,0
Abhi hui nai h but hogi tb bh ni bulaongi,0
Q ,0
Mri shadi mri marzi,0
Czn se hogi 2 saal baad,0
Ja yr soja to,0
3 saal baad Tumari shadi .... out of family honi,0
Wowwww ,0
Isi saal Tumari honi .. czn se,0
Mr.najomii,0
Tumari 2 saal baad honi,0
Engaged,0
btao,0
3 saal bad. Lala musa mein. =D,0
lala musa kya hy koi na 3 saal bd :p mjy isi sal krni :p,0
:/,0
Yes,0
Bol najomi,0
btao,0
Ahan well let's see,0
Ziada mulla na ban Admine e sai hai Tu ,0
Baba bn gai hu kiya,0
Q pg na paRt ty ya business stRt kR diya ha......,0
Aug..Ye to lol ho gya,0
Jhot. September,0
Exact,0
 7 times,0
June,0
June,0
le sunle December wale kese hote hen,0
Oohhh My God...Mine July..Why meeee,0
Nov ,0
Jbh...    ,0
April ,0
July,0
November,0
November ,0
mine juneSkhti chk kr bss,0
April ,0
Dec,0
Same here  its 25 now ,0
khairMubarak,0
laddu bhanto,0
Ap e bannt lo,0
Ummeed py duniya qaim hai ,0
Allah sy ,0
Its 12 30 am and u r still single,0
whats about u?,0
Same,0
Allah honsla de,0
ameen,0
Apne single hi rhna :p,0
suchi,0
Hahhaha ..... Chch,0
Bhai tu ronda he rya kr,0
Pakka tharkii lg ra,0
Ye nahi bholay ga ,0
Wo to ap wese b phnch jate hn ,0
 ji ji sharafat ka level bs alag h,0
Apko Kis ne bataya ye Sab ,0
 mjhe apne khd btaya,0
Hahah,0
Same here,0
Ab?,0
galy main drd ho to btana,0
Wo bhi horaha ,0
idhr aaoo gala dbaaun phrr,0
Kia gala ?? ,0
Panadol,0
Injection lgwa lain ,0
Gala na daba dy,0
 tu husband hai Kisi or ka tujhay chahta koi or hai ,0
Phirki uraoo :),0
jab apni ho gi tab bhi dosro ko dikhna rehmat!!,0
kuch ni hne wala ,0
Oye Rehmat nhi Zehmat,0
Hahahaha chwal,0
Hahahahaha,0
. Is show main thay,0
Inka aik beata beh tha agar uski pic dekha day to plz,0
Allah magfirat farmain ameen,0
Allah magfirat fermae......mis you Nazia Hassan..,0
Allah junut dy Ameen Allah,0
She was leagend. ...Allah janat main jagha dy ...ameen ...,0
Allah junut dy Ameen Allah,0
Allah zohaib Hassan KO lambi umar day,0
Nazar lagi thi dunoo koo,0
"que hermosa,....ohhhhhh Nazia!!!",0
un se jab dil ki baat hoti hai ,0
haina?,0
Kardia shono like,0
Tm princess ho,0
Dono,0
Dono,0
Dono,0
Dono,0
Kessay kr leti hain aap bichara ,0
Ye accent kesa tha,0
Sahi ja rahi hain aap ,0
Facebook walay scene q nai dalay? Bus 1 e :(,0
2 hain..Teri kya life hai aur end per dance ,0
hahaha and your dialogue Tari kia life hai that amazing..... mai aksar apny dosto ko baat baat pay yahi kehta k tari kia life hai :P :D :P,0
"owsome editing baeeeeee , I m also Editer but ye wala takkar ka ta wow excellent Amazing work , Keep doing best or best , May Allah God bless u , Multi tellented and I told u , u are fakhr-e-Pakistan √ From iftikhar ( Himalaya Vynz)",0
Thanks a lot for such encouragement ,0
Behenji you are versatile actor,0
Kuch gussy se bhary log bhi nazar aa rhe video mai :D,0
Ye to danish khan h,0
Ameen..thank you ,0
Men bhi ap k 7 calip banana chata ho,0
Eye brow wali ye h na ,0
Hahah sachi vesy,0
Sach main esa he hota ha,0
Bachi check kr you are cute lmao,0
But milta koi nai,0
oye tukry waala hahahahahaha :),0
Hahaa bachi chek kar hahahah wah,0
Haha awesome,0
